pixel_0,pixel_1,pixel_2,pixel_3,pixel_4,pixel_5,pixel_6,pixel_7,pixel_8,pixel_9,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17,pixel_18,pixel_19,pixel_20,pixel_21,pixel_22,pixel_23,pixel_24,pixel_25,pixel_26,pixel_27,pixel_28,pixel_29,pixel_30,pixel_31,pixel_32,pixel_33,pixel_34,pixel_35,pixel_36,pixel_37,pixel_38,pixel_39,pixel_40,pixel_41,pixel_42,pixel_43,pixel_44,pixel_45,pixel_46,pixel_47,pixel_48,pixel_49,pixel_50,pixel_51,pixel_52,pixel_53,pixel_54,pixel_55,pixel_56,pixel_57,pixel_58,pixel_59,pixel_60,pixel_61,pixel_62,pixel_63,label
0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,8.0,2.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,16.0,15.0,3.0,0.0,0.0,0.0,16.0,2.0,0.0,8.0,12.0,0.0,0.0,0.0,11.0,12.0,5.0,11.0,12.0,0.0,0.0,0.0,1.0,8.0,16.0,15.0,2.0,0.0,6
0.0,2.0,11.0,13.0,11.0,2.0,0.0,0.0,0.0,7.0,12.0,4.0,13.0,8.0,0.0,0.0,0.0,6.0,13.0,5.0,14.0,13.0,0.0,0.0,0.0,0.0,3.0,11.0,9.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,2.0,0.0,1.0,9.0,10.0,0.0,0.0,1.0,15.0,16.0,16.0,14.0,2.0,0.0,9
0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,5.0,4.0,1.0,0.0,0.0,0.0,5.0,16.0,16.0,16.0,12.0,3.0,0.0,0.0,1.0,15.0,4.0,1.0,8.0,12.0,0.0,0.0,0.0,8.0,14.0,5.0,5.0,15.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,11.0,0.0,6
0.0,0.0,0.0,1.0,10.0,16.0,8.0,0.0,0.0,1.0,8.0,15.0,16.0,16.0,9.0,0.0,0.0,10.0,16.0,13.0,11.0,16.0,8.0,0.0,0.0,1.0,4.0,0.0,10.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,7.0,0.0,1
0.0,0.0,3.0,13.0,16.0,15.0,6.0,0.0,0.0,0.0,13.0,13.0,9.0,16.0,10.0,0.0,0.0,0.0,16.0,9.0,0.0,14.0,6.0,0.0,0.0,0.0,14.0,2.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,15.0,6.0,0.0,0.0,0.0,0.0,16.0,15.0,10.0,2.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,7.0,0.0,0.0,0.0,7
0.0,0.0,9.0,9.0,12.0,12.0,0.0,0.0,0.0,0.0,14.0,10.0,8.0,3.0,0.0,0.0,0.0,0.0,13.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,15.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,5.0,1.0,2.0,11.0,8.0,0.0,0.0,0.0,10.0,16.0,16.0,11.0,1.0,0.0,5
0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,2.0,7.0,0.0,0.0,0.0,4.0,16.0,3.0,13.0,13.0,3.0,0.0,0.0,14.0,13.0,8.0,16.0,16.0,10.0,0.0,0.0,14.0,16.0,16.0,16.0,9.0,1.0,0.0,0.0,2.0,4.0,9.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,2.0,0.0,0.0,4
0.0,0.0,2.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,9.0,9.0,9.0,0.0,0.0,0.0,8.0,16.0,4.0,16.0,13.0,12.0,0.0,0.0,13.0,16.0,16.0,16.0,15.0,7.0,0.0,0.0,3.0,8.0,13.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,7.0,0.0,0.0,0.0,4
0.0,0.0,1.0,12.0,16.0,16.0,12.0,0.0,0.0,0.0,7.0,16.0,11.0,12.0,9.0,0.0,0.0,0.0,6.0,7.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,3.0,0.0,0.0,0.0,0.0,10.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,8.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,7
0.0,3.0,15.0,16.0,8.0,0.0,0.0,0.0,0.0,14.0,13.0,10.0,16.0,2.0,0.0,0.0,0.0,5.0,3.0,2.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,8.0,0.0,2.0,0.0,0.0,0.0,8.0,16.0,14.0,16.0,15.0,0.0,0.0,2.0,16.0,16.0,15.0,12.0,9.0,0.0,2
0.0,0.0,1.0,10.0,16.0,15.0,5.0,0.0,0.0,0.0,12.0,12.0,9.0,9.0,10.0,0.0,0.0,4.0,16.0,1.0,0.0,7.0,7.0,0.0,0.0,4.0,14.0,13.0,8.0,11.0,0.0,0.0,0.0,0.0,1.0,6.0,16.0,14.0,1.0,0.0,0.0,0.0,0.0,8.0,11.0,14.0,5.0,0.0,0.0,0.0,0.0,12.0,8.0,15.0,2.0,0.0,0.0,0.0,0.0,10.0,15.0,5.0,0.0,0.0,8
0.0,1.0,13.0,16.0,15.0,5.0,0.0,0.0,0.0,4.0,16.0,7.0,14.0,12.0,0.0,0.0,0.0,3.0,12.0,2.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,4.0,0.0,0.0,0.0,0.0,1.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,14.0,16.0,7.0,0.0,0.0,1.0,16.0,16.0,15.0,12.0,5.0,0.0,2
0.0,2.0,15.0,13.0,2.0,0.0,0.0,0.0,0.0,7.0,16.0,13.0,15.0,0.0,0.0,0.0,0.0,11.0,11.0,5.0,16.0,4.0,0.0,0.0,0.0,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,8.0,8.0,2.0,0.0,0.0,0.0,12.0,16.0,16.0,16.0,11.0,0.0,0.0,2.0,15.0,13.0,6.0,4.0,1.0,0.0,2
0.0,0.0,15.0,14.0,15.0,9.0,0.0,0.0,0.0,0.0,12.0,10.0,7.0,6.0,4.0,0.0,0.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,12.0,10.0,4.0,0.0,0.0,0.0,4.0,11.0,8.0,11.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,4.0,16.0,10.0,11.0,14.0,1.0,0.0,0.0,1.0,10.0,16.0,15.0,4.0,0.0,0.0,5
0.0,0.0,2.0,13.0,16.0,16.0,7.0,0.0,0.0,0.0,12.0,15.0,12.0,16.0,10.0,0.0,0.0,0.0,16.0,9.0,0.0,14.0,6.0,0.0,0.0,0.0,3.0,0.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,10.0,14.0,16.0,6.0,0.0,0.0,0.0,3.0,16.0,16.0,11.0,2.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,6.0,0.0,0.0,0.0,7
0.0,0.0,10.0,8.0,8.0,4.0,0.0,0.0,0.0,8.0,15.0,12.0,14.0,14.0,0.0,0.0,0.0,9.0,11.0,0.0,10.0,16.0,4.0,0.0,0.0,1.0,9.0,12.0,10.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,11.0,6.0,4.0,15.0,4.0,0.0,0.0,0.0,13.0,16.0,16.0,7.0,0.0,0.0,9
0.0,1.0,13.0,14.0,16.0,14.0,3.0,0.0,0.0,4.0,14.0,8.0,7.0,3.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,15.0,11.0,5.0,0.0,0.0,0.0,2.0,7.0,7.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,7.0,5.0,13.0,11.0,0.0,0.0,0.0,0.0,15.0,16.0,10.0,1.0,0.0,0.0,5
0.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,6.0,4.0,0.0,0.0,0.0,5.0,16.0,3.0,13.0,8.0,1.0,0.0,0.0,14.0,16.0,9.0,16.0,16.0,9.0,0.0,0.0,12.0,16.0,16.0,16.0,11.0,3.0,0.0,0.0,0.0,4.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,4
0.0,0.0,1.0,8.0,15.0,11.0,3.0,0.0,0.0,0.0,11.0,12.0,9.0,14.0,11.0,0.0,0.0,2.0,14.0,0.0,0.0,13.0,6.0,0.0,0.0,7.0,15.0,8.0,12.0,9.0,0.0,0.0,0.0,0.0,6.0,13.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,15.0,4.0,0.0,0.0,0.0,0.0,16.0,8.0,14.0,3.0,0.0,0.0,0.0,0.0,11.0,15.0,8.0,0.0,0.0,8
0.0,0.0,2.0,11.0,14.0,12.0,3.0,0.0,0.0,0.0,14.0,14.0,9.0,15.0,8.0,0.0,0.0,5.0,12.0,0.0,5.0,15.0,2.0,0.0,0.0,3.0,16.0,11.0,15.0,3.0,0.0,0.0,0.0,0.0,1.0,14.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,15.0,0.0,0.0,0.0,0.0,1.0,16.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,2.0,0.0,0.0,8
0.0,0.0,0.0,7.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,6.0,5.0,0.0,0.0,0.0,4.0,16.0,7.0,14.0,13.0,2.0,0.0,0.0,10.0,16.0,13.0,16.0,16.0,10.0,0.0,0.0,8.0,15.0,14.0,16.0,10.0,1.0,0.0,0.0,0.0,0.0,9.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,1.0,0.0,0.0,4
0.0,0.0,6.0,16.0,16.0,11.0,0.0,0.0,0.0,1.0,16.0,8.0,8.0,16.0,6.0,0.0,0.0,0.0,8.0,16.0,14.0,16.0,11.0,0.0,0.0,0.0,1.0,4.0,3.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,4.0,7.0,11.0,9.0,0.0,0.0,0.0,0.0,9.0,16.0,10.0,1.0,0.0,0.0,9
0.0,0.0,5.0,12.0,9.0,1.0,0.0,0.0,0.0,0.0,14.0,14.0,13.0,13.0,0.0,0.0,0.0,3.0,12.0,1.0,1.0,13.0,4.0,0.0,0.0,7.0,8.0,0.0,0.0,6.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,5.0,8.0,0.0,0.0,5.0,10.0,0.0,0.0,11.0,4.0,0.0,0.0,1.0,15.0,9.0,11.0,13.0,0.0,0.0,0.0,0.0,7.0,15.0,12.0,2.0,0.0,0.0,0
0.0,0.0,2.0,9.0,15.0,12.0,5.0,0.0,0.0,0.0,12.0,11.0,11.0,12.0,11.0,0.0,0.0,1.0,16.0,1.0,0.0,8.0,11.0,0.0,0.0,3.0,15.0,12.0,10.0,15.0,2.0,0.0,0.0,0.0,1.0,11.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,2.0,0.0,0.0,8
0.0,0.0,9.0,13.0,15.0,10.0,1.0,0.0,0.0,1.0,15.0,5.0,7.0,16.0,5.0,0.0,0.0,0.0,15.0,7.0,10.0,16.0,6.0,0.0,0.0,0.0,2.0,7.0,7.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,14.0,6.0,10.0,12.0,0.0,0.0,0.0,0.0,9.0,16.0,12.0,1.0,0.0,0.0,9
0.0,0.0,1.0,10.0,11.0,2.0,0.0,0.0,0.0,0.0,12.0,12.0,8.0,15.0,4.0,0.0,0.0,6.0,11.0,0.0,1.0,12.0,7.0,0.0,0.0,4.0,16.0,7.0,15.0,12.0,0.0,0.0,0.0,0.0,5.0,15.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,14.0,0.0,0.0,0.0,0.0,4.0,12.0,7.0,10.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,3.0,0.0,0.0,8
0.0,0.0,4.0,16.0,15.0,2.0,0.0,0.0,0.0,0.0,11.0,16.0,13.0,13.0,0.0,0.0,0.0,1.0,16.0,8.0,1.0,16.0,2.0,0.0,0.0,7.0,16.0,6.0,0.0,11.0,8.0,0.0,0.0,7.0,16.0,4.0,0.0,11.0,8.0,0.0,0.0,4.0,15.0,1.0,1.0,15.0,7.0,0.0,0.0,0.0,13.0,12.0,14.0,15.0,1.0,0.0,0.0,0.0,3.0,14.0,16.0,6.0,0.0,0.0,0
0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,5.0,0.0,0.0,0.0,0.0,4.0,15.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,1
0.0,0.0,5.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,14.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,6.0,1.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,8.0,2.0,6.0,3.0,0.0,0.0,4.0,8.0,10.0,16.0,12.0,1.0,2
0.0,0.0,4.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,16.0,1.0,0.0,0.0,0.0,0.0,5.0,15.0,16.0,1.0,0.0,0.0,0.0,0.0,10.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,11.0,8.0,12.0,14.0,1.0,0.0,0.0,0.0,5.0,13.0,16.0,15.0,0.0,0.0,3
0.0,0.0,1.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,7.0,4.0,0.0,0.0,8.0,16.0,10.0,6.0,16.0,9.0,0.0,0.0,6.0,16.0,16.0,16.0,16.0,4.0,0.0,0.0,0.0,5.0,11.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,4
0.0,0.0,11.0,14.0,16.0,10.0,0.0,0.0,0.0,6.0,15.0,8.0,6.0,4.0,0.0,0.0,0.0,5.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,15.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,3.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,2.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,14.0,1.0,0.0,0.0,0.0,5.0,16.0,8.0,8.0,10.0,0.0,0.0,0.0,9.0,16.0,4.0,0.0,15.0,0.0,0.0,0.0,2.0,9.0,11.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,10.0,0.0,6
0.0,3.0,13.0,16.0,13.0,0.0,0.0,0.0,0.0,9.0,13.0,8.0,16.0,5.0,1.0,0.0,0.0,0.0,8.0,14.0,16.0,16.0,5.0,0.0,0.0,0.0,8.0,16.0,15.0,2.0,0.0,0.0,0.0,0.0,2.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,3.0,0.0,0.0,0.0,0.0,7
0.0,0.0,1.0,8.0,13.0,1.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,9.0,0.0,0.0,0.0,1.0,15.0,16.0,16.0,10.0,0.0,0.0,0.0,6.0,15.0,14.0,6.0,0.0,0.0,0.0,0.0,3.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,5.0,0.0,0.0,8
0.0,0.0,0.0,1.0,9.0,14.0,7.0,0.0,0.0,0.0,5.0,14.0,9.0,8.0,10.0,0.0,0.0,2.0,14.0,16.0,11.0,13.0,3.0,0.0,0.0,3.0,16.0,16.0,16.0,16.0,5.0,0.0,0.0,0.0,6.0,7.0,1.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,9
0.0,0.0,2.0,16.0,12.0,1.0,0.0,0.0,0.0,0.0,11.0,15.0,13.0,11.0,0.0,0.0,0.0,2.0,16.0,9.0,0.0,14.0,2.0,0.0,0.0,4.0,16.0,12.0,0.0,11.0,5.0,0.0,0.0,4.0,16.0,6.0,0.0,12.0,7.0,0.0,0.0,0.0,15.0,1.0,1.0,15.0,9.0,0.0,0.0,0.0,10.0,9.0,10.0,15.0,2.0,0.0,0.0,0.0,2.0,13.0,16.0,8.0,0.0,0.0,0
0.0,0.0,1.0,15.0,14.0,1.0,0.0,0.0,0.0,2.0,13.0,16.0,16.0,3.0,0.0,0.0,0.0,5.0,16.0,16.0,16.0,4.0,0.0,0.0,0.0,4.0,16.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,7.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,11.0,0.0,0.0,0.0,1
0.0,0.0,2.0,10.0,12.0,2.0,0.0,0.0,0.0,0.0,11.0,16.0,13.0,10.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,15.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,2.0,7.0,16.0,7.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,16.0,16.0,3.0,0.0,0.0,3.0,13.0,9.0,8.0,4.0,0.0,2
0.0,0.0,3.0,11.0,13.0,15.0,3.0,0.0,0.0,4.0,16.0,14.0,11.0,16.0,8.0,0.0,0.0,2.0,5.0,0.0,14.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,8.0,11.0,15.0,8.0,0.0,0.0,0.0,0.0,2.0,12.0,14.0,3.0,0.0,0.0,3
0.0,0.0,1.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,3.0,5.0,0.0,0.0,5.0,16.0,0.0,4.0,15.0,4.0,0.0,0.0,5.0,16.0,16.0,16.0,15.0,2.0,0.0,0.0,0.0,11.0,12.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,4
0.0,0.0,4.0,13.0,16.0,14.0,0.0,0.0,0.0,2.0,14.0,16.0,12.0,4.0,0.0,0.0,0.0,13.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,10.0,1.0,0.0,0.0,0.0,0.0,5.0,15.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,5.0,0.0,0.0,0.0,5
0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,7.0,12.0,2.0,0.0,0.0,0.0,9.0,16.0,15.0,13.0,6.0,0.0,0.0,0.0,13.0,14.0,2.0,13.0,6.0,0.0,0.0,0.0,14.0,15.0,13.0,16.0,4.0,0.0,0.0,0.0,1.0,10.0,16.0,10.0,0.0,0.0,6
0.0,0.0,0.0,7.0,16.0,16.0,11.0,0.0,0.0,0.0,6.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,11.0,16.0,16.0,16.0,9.0,0.0,0.0,0.0,2.0,9.0,11.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,9
0.0,0.0,5.0,16.0,14.0,1.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,9.0,0.0,0.0,0.0,1.0,15.0,6.0,1.0,12.0,1.0,0.0,0.0,3.0,16.0,1.0,0.0,10.0,4.0,0.0,0.0,5.0,16.0,5.0,0.0,11.0,2.0,0.0,0.0,2.0,16.0,2.0,3.0,16.0,0.0,0.0,0.0,0.0,11.0,13.0,14.0,12.0,0.0,0.0,0.0,0.0,3.0,15.0,15.0,5.0,0.0,0.0,0
0.0,0.0,2.0,15.0,14.0,1.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,4.0,0.0,0.0,0.0,4.0,16.0,16.0,16.0,1.0,0.0,0.0,0.0,7.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,1.0,13.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,9.0,0.0,0.0,0.0,1
0.0,0.0,2.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,14.0,9.0,0.0,0.0,0.0,3.0,15.0,1.0,10.0,9.0,0.0,0.0,0.0,2.0,7.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,6.0,0.0,0.0,0.0,0.0,7.0,16.0,13.0,14.0,16.0,4.0,0.0,0.0,4.0,15.0,0.0,0.0,5.0,4.0,2
0.0,0.0,10.0,16.0,15.0,7.0,0.0,0.0,0.0,6.0,16.0,6.0,10.0,16.0,2.0,0.0,0.0,8.0,6.0,5.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,16.0,1.0,0.0,0.0,0.0,11.0,16.0,16.0,8.0,1.0,0.0,3
0.0,0.0,3.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,1.0,0.0,0.0,0.0,0.0,8.0,16.0,6.0,0.0,8.0,5.0,0.0,0.0,12.0,14.0,0.0,5.0,16.0,8.0,0.0,0.0,12.0,15.0,14.0,16.0,13.0,0.0,0.0,0.0,1.0,11.0,14.0,16.0,5.0,0.0,0.0,0.0,0.0,4.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,5.0,0.0,0.0,0.0,4
0.0,0.0,10.0,16.0,16.0,14.0,0.0,0.0,0.0,4.0,16.0,14.0,10.0,8.0,0.0,0.0,0.0,13.0,16.0,8.0,1.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,13.0,2.0,0.0,0.0,0.0,3.0,8.0,9.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,6.0,0.0,0.0,0.0,0.0,5.0,12.0,15.0,2.0,0.0,0.0,0.0,0.0,12.0,15.0,5.0,0.0,0.0,0.0,5
0.0,0.0,0.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,10.0,3.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,1.0,0.0,0.0,0.0,8.0,16.0,15.0,16.0,5.0,0.0,0.0,0.0,0.0,2.0,11.0,11.0,1.0,0.0,6
0.0,0.0,10.0,16.0,14.0,2.0,0.0,0.0,0.0,0.0,13.0,13.0,14.0,11.0,0.0,0.0,0.0,0.0,4.0,8.0,15.0,15.0,4.0,0.0,0.0,0.0,10.0,16.0,16.0,13.0,3.0,0.0,0.0,0.0,1.0,12.0,14.0,1.0,0.0,0.0,0.0,0.0,2.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,7
