date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2019-06-29,10.0,8.0,5.0,8.0,6.0,9.0,8.0,6.0,15.0,14.0,22.0,30.0,21.0,20.0,22.0,25.0,70.0,73.0,32.0,35.0,25.0,20.0,19.0,12.0
2019-06-30,13.0,12.0,3.0,7.0,5.0,5.0,6.0,10.0,16.0,14.0,7.0,25.0,19.0,30.0,24.0,25.0,20.0,17.0,28.0,24.0,20.0,12.0,13.0,4.0
2019-07-01,6.0,5.0,4.0,4.0,8.0,5.0,11.0,19.0,20.0,27.0,14.0,20.0,29.0,26.0,27.0,34.0,21.0,27.0,29.0,23.0,16.0,15.0,11.0,14.0
2019-07-02,11.0,5.0,9.0,9.0,3.0,6.0,16.0,13.0,20.0,22.0,24.0,21.0,29.0,28.0,22.0,24.0,27.0,37.0,16.0,24.0,13.0,15.0,6.0,9.0
2019-07-03,6.0,8.0,7.0,10.0,4.0,13.0,9.0,19.0,33.0,19.0,21.0,22.0,21.0,23.0,19.0,28.0,28.0,30.0,17.0,21.0,13.0,28.0,13.0,12.0
2019-07-04,14.0,6.0,3.0,8.0,7.0,3.0,5.0,16.0,8.0,10.0,17.0,21.0,24.0,18.0,11.0,27.0,23.0,37.0,15.0,10.0,18.0,18.0,23.0,20.0
2019-07-05,2.0,11.0,9.0,3.0,6.0,6.0,5.0,8.0,18.0,27.0,19.0,21.0,22.0,24.0,19.0,30.0,26.0,19.0,30.0,14.0,13.0,17.0,11.0,10.0
2019-07-06,16.0,10.0,8.0,9.0,7.0,9.0,3.0,5.0,16.0,13.0,16.0,13.0,23.0,29.0,17.0,24.0,21.0,23.0,26.0,16.0,24.0,19.0,15.0,13.0
2019-07-07,8.0,17.0,13.0,9.0,6.0,7.0,7.0,6.0,6.0,14.0,8.0,15.0,24.0,16.0,17.0,31.0,24.0,19.0,16.0,16.0,20.0,15.0,8.0,8.0
2019-07-08,8.0,5.0,6.0,5.0,4.0,7.0,6.0,15.0,28.0,28.0,25.0,27.0,33.0,18.0,24.0,29.0,29.0,25.0,20.0,15.0,16.0,14.0,11.0,4.0
2019-07-09,6.0,6.0,5.0,5.0,6.0,10.0,19.0,10.0,19.0,22.0,29.0,26.0,44.0,22.0,31.0,30.0,16.0,28.0,29.0,16.0,13.0,10.0,9.0,8.0
2019-07-10,8.0,3.0,4.0,5.0,2.0,5.0,2.0,8.0,23.0,25.0,14.0,18.0,30.0,24.0,29.0,28.0,29.0,26.0,13.0,26.0,9.0,24.0,12.0,14.0
2019-07-11,7.0,9.0,2.0,2.0,3.0,6.0,7.0,8.0,12.0,18.0,22.0,36.0,34.0,12.0,29.0,39.0,51.0,88.0,117.0,111.0,45.0,59.0,30.0,22.0
2019-07-12,21.0,5.0,7.0,7.0,7.0,7.0,13.0,20.0,18.0,16.0,16.0,13.0,21.0,25.0,28.0,34.0,22.0,28.0,26.0,30.0,21.0,25.0,8.0,18.0
2019-07-13,12.0,10.0,8.0,4.0,5.0,8.0,13.0,5.0,13.0,16.0,25.0,25.0,14.0,23.0,30.0,14.0,24.0,20.0,29.0,18.0,24.0,19.0,13.0,9.0
2019-07-14,14.0,4.0,4.0,3.0,11.0,5.0,6.0,9.0,13.0,10.0,31.0,22.0,25.0,22.0,14.0,18.0,24.0,17.0,13.0,19.0,19.0,18.0,11.0,4.0
2019-07-15,6.0,6.0,7.0,7.0,3.0,11.0,5.0,15.0,27.0,32.0,21.0,20.0,20.0,26.0,20.0,22.0,32.0,35.0,19.0,19.0,16.0,17.0,20.0,11.0
2019-07-16,6.0,7.0,7.0,4.0,4.0,5.0,12.0,13.0,28.0,29.0,27.0,34.0,25.0,22.0,29.0,28.0,37.0,37.0,23.0,23.0,14.0,22.0,21.0,17.0
2019-07-17,9.0,6.0,5.0,7.0,3.0,6.0,14.0,17.0,23.0,31.0,19.0,24.0,30.0,39.0,25.0,42.0,23.0,32.0,17.0,29.0,61.0,22.0,15.0,13.0
2019-07-18,15.0,10.0,8.0,2.0,5.0,8.0,11.0,16.0,27.0,28.0,16.0,14.0,24.0,33.0,27.0,34.0,39.0,37.0,13.0,18.0,24.0,16.0,15.0,6.0
2019-07-19,6.0,7.0,8.0,3.0,3.0,23.0,5.0,9.0,22.0,22.0,34.0,26.0,29.0,27.0,35.0,36.0,25.0,46.0,21.0,27.0,18.0,25.0,15.0,13.0
2019-07-20,7.0,14.0,6.0,7.0,7.0,7.0,10.0,9.0,18.0,16.0,22.0,28.0,29.0,23.0,26.0,26.0,25.0,25.0,18.0,23.0,25.0,11.0,8.0,9.0
2019-07-21,12.0,15.0,11.0,6.0,8.0,3.0,6.0,10.0,15.0,23.0,18.0,31.0,23.0,23.0,27.0,29.0,28.0,35.0,19.0,23.0,28.0,15.0,15.0,19.0
2019-07-22,11.0,3.0,5.0,5.0,1.0,13.0,7.0,27.0,18.0,21.0,25.0,30.0,35.0,25.0,21.0,38.0,37.0,54.0,30.0,12.0,24.0,17.0,15.0,11.0
2019-07-23,8.0,9.0,8.0,2.0,6.0,7.0,19.0,18.0,21.0,30.0,24.0,27.0,31.0,19.0,24.0,14.0,22.0,33.0,16.0,17.0,14.0,15.0,18.0,9.0
2019-07-24,8.0,9.0,8.0,7.0,2.0,10.0,21.0,18.0,21.0,21.0,20.0,19.0,25.0,19.0,31.0,37.0,26.0,39.0,20.0,19.0,11.0,12.0,11.0,11.0
2019-07-25,5.0,5.0,3.0,3.0,9.0,6.0,8.0,21.0,18.0,29.0,34.0,16.0,40.0,29.0,25.0,34.0,25.0,33.0,23.0,21.0,15.0,17.0,7.0,7.0
2019-07-26,12.0,3.0,6.0,6.0,10.0,4.0,8.0,13.0,24.0,18.0,32.0,25.0,24.0,26.0,28.0,23.0,33.0,30.0,27.0,13.0,20.0,17.0,16.0,14.0
2019-07-27,10.0,7.0,12.0,3.0,5.0,6.0,11.0,8.0,16.0,24.0,21.0,15.0,19.0,21.0,22.0,29.0,15.0,25.0,28.0,23.0,4.0,17.0,7.0,9.0
2019-07-28,6.0,2.0,8.0,5.0,3.0,13.0,6.0,13.0,11.0,14.0,15.0,14.0,15.0,28.0,27.0,27.0,20.0,23.0,19.0,12.0,15.0,20.0,13.0,16.0
2019-07-29,10.0,13.0,6.0,5.0,2.0,7.0,9.0,12.0,24.0,33.0,31.0,21.0,18.0,31.0,23.0,16.0,32.0,43.0,19.0,24.0,13.0,11.0,10.0,5.0
2019-07-30,4.0,8.0,4.0,5.0,7.0,4.0,15.0,12.0,35.0,30.0,23.0,20.0,31.0,30.0,17.0,27.0,31.0,38.0,17.0,24.0,12.0,21.0,14.0,7.0
2019-07-31,6.0,5.0,7.0,7.0,5.0,9.0,15.0,17.0,23.0,21.0,25.0,26.0,18.0,24.0,31.0,39.0,42.0,37.0,29.0,15.0,13.0,8.0,7.0,11.0
2019-08-01,5.0,3.0,10.0,5.0,3.0,8.0,11.0,21.0,23.0,37.0,26.0,29.0,38.0,27.0,29.0,29.0,36.0,28.0,24.0,15.0,19.0,18.0,18.0,10.0
2019-08-02,6.0,7.0,6.0,4.0,4.0,8.0,15.0,12.0,10.0,20.0,24.0,15.0,29.0,24.0,18.0,30.0,20.0,26.0,35.0,17.0,17.0,19.0,9.0,5.0
2019-08-03,11.0,8.0,9.0,10.0,7.0,6.0,9.0,13.0,14.0,21.0,23.0,17.0,13.0,22.0,16.0,30.0,19.0,22.0,15.0,17.0,16.0,12.0,10.0,12.0
2019-08-04,6.0,13.0,8.0,5.0,16.0,4.0,9.0,10.0,11.0,13.0,6.0,24.0,23.0,21.0,19.0,22.0,17.0,16.0,16.0,20.0,20.0,17.0,6.0,9.0
2019-08-05,11.0,8.0,5.0,2.0,3.0,5.0,12.0,25.0,21.0,23.0,18.0,23.0,14.0,30.0,15.0,20.0,23.0,32.0,23.0,19.0,13.0,16.0,9.0,17.0
2019-08-06,7.0,4.0,3.0,5.0,5.0,13.0,6.0,17.0,19.0,23.0,16.0,24.0,37.0,39.0,35.0,33.0,19.0,29.0,21.0,19.0,16.0,16.0,12.0,5.0
2019-08-07,6.0,9.0,5.0,5.0,7.0,10.0,6.0,9.0,27.0,23.0,27.0,23.0,31.0,30.0,31.0,55.0,57.0,76.0,53.0,26.0,21.0,27.0,12.0,6.0
2019-08-08,8.0,11.0,3.0,8.0,4.0,10.0,10.0,22.0,21.0,17.0,34.0,28.0,25.0,27.0,23.0,42.0,30.0,26.0,15.0,26.0,24.0,11.0,12.0,13.0
2019-08-09,8.0,7.0,10.0,2.0,6.0,4.0,8.0,23.0,19.0,13.0,21.0,23.0,26.0,29.0,31.0,31.0,24.0,34.0,29.0,26.0,22.0,23.0,13.0,8.0
2019-08-10,16.0,6.0,4.0,10.0,6.0,7.0,9.0,9.0,19.0,24.0,24.0,21.0,13.0,29.0,22.0,23.0,22.0,22.0,29.0,20.0,26.0,19.0,14.0,15.0
2019-08-11,4.0,5.0,11.0,11.0,6.0,5.0,7.0,14.0,7.0,16.0,19.0,25.0,12.0,21.0,21.0,20.0,16.0,11.0,16.0,18.0,15.0,14.0,13.0,6.0
2019-08-12,7.0,5.0,3.0,4.0,4.0,12.0,7.0,18.0,24.0,26.0,24.0,30.0,30.0,29.0,34.0,29.0,21.0,24.0,25.0,18.0,23.0,16.0,8.0,4.0
2019-08-13,5.0,3.0,11.0,5.0,3.0,7.0,11.0,15.0,25.0,28.0,35.0,19.0,18.0,29.0,26.0,18.0,22.0,35.0,18.0,14.0,13.0,17.0,11.0,14.0
2019-08-14,8.0,6.0,2.0,4.0,5.0,2.0,11.0,24.0,30.0,21.0,28.0,27.0,28.0,23.0,24.0,22.0,26.0,29.0,22.0,22.0,30.0,34.0,7.0,12.0
2019-08-15,10.0,10.0,7.0,5.0,3.0,9.0,20.0,20.0,20.0,21.0,26.0,23.0,31.0,14.0,31.0,37.0,29.0,30.0,23.0,9.0,20.0,12.0,16.0,9.0
2019-08-16,6.0,4.0,7.0,7.0,3.0,2.0,10.0,9.0,13.0,24.0,21.0,18.0,29.0,21.0,15.0,24.0,21.0,23.0,21.0,27.0,14.0,18.0,18.0,14.0
2019-08-17,10.0,4.0,5.0,5.0,7.0,4.0,6.0,9.0,15.0,17.0,19.0,21.0,20.0,11.0,25.0,21.0,18.0,17.0,16.0,11.0,19.0,8.0,7.0,9.0
2019-08-18,10.0,16.0,7.0,8.0,10.0,2.0,8.0,8.0,5.0,7.0,17.0,24.0,28.0,21.0,20.0,15.0,21.0,32.0,25.0,13.0,20.0,14.0,4.0,10.0
2019-08-19,6.0,7.0,7.0,7.0,5.0,4.0,14.0,18.0,25.0,22.0,24.0,26.0,25.0,27.0,24.0,26.0,32.0,39.0,18.0,21.0,22.0,16.0,11.0,8.0
2019-08-20,4.0,4.0,11.0,3.0,5.0,11.0,9.0,14.0,32.0,22.0,16.0,21.0,33.0,26.0,18.0,23.0,30.0,27.0,13.0,6.0,21.0,12.0,20.0,10.0
2019-08-21,9.0,6.0,6.0,4.0,2.0,3.0,9.0,10.0,22.0,23.0,31.0,28.0,25.0,27.0,25.0,25.0,30.0,45.0,29.0,14.0,13.0,11.0,14.0,8.0
2019-08-22,8.0,12.0,14.0,4.0,5.0,11.0,12.0,16.0,23.0,14.0,24.0,22.0,24.0,28.0,27.0,35.0,21.0,15.0,16.0,15.0,22.0,12.0,17.0,9.0
2019-08-23,6.0,3.0,10.0,6.0,5.0,4.0,8.0,15.0,16.0,15.0,24.0,16.0,16.0,32.0,24.0,24.0,24.0,27.0,29.0,24.0,13.0,9.0,18.0,8.0
2019-08-24,10.0,11.0,12.0,8.0,9.0,5.0,6.0,8.0,15.0,20.0,10.0,21.0,19.0,15.0,28.0,25.0,17.0,23.0,13.0,12.0,24.0,13.0,15.0,11.0
2019-08-25,13.0,10.0,6.0,9.0,5.0,2.0,8.0,11.0,12.0,20.0,12.0,21.0,20.0,17.0,24.0,17.0,14.0,20.0,20.0,13.0,19.0,12.0,13.0,5.0
2019-08-26,3.0,6.0,4.0,1.0,8.0,9.0,9.0,27.0,21.0,24.0,20.0,19.0,21.0,19.0,24.0,17.0,27.0,18.0,25.0,21.0,18.0,26.0,16.0,13.0
2019-08-27,9.0,5.0,4.0,5.0,4.0,6.0,19.0,21.0,24.0,19.0,19.0,17.0,22.0,26.0,13.0,21.0,24.0,34.0,27.0,23.0,10.0,12.0,11.0,10.0
2019-08-28,7.0,6.0,11.0,5.0,5.0,9.0,12.0,15.0,17.0,27.0,25.0,33.0,21.0,28.0,32.0,35.0,27.0,19.0,18.0,12.0,20.0,19.0,13.0,8.0
2019-08-29,6.0,4.0,11.0,4.0,1.0,4.0,2.0,15.0,28.0,33.0,22.0,30.0,23.0,18.0,33.0,25.0,23.0,33.0,21.0,23.0,24.0,16.0,10.0,8.0
2019-08-30,15.0,9.0,6.0,4.0,5.0,8.0,7.0,14.0,20.0,20.0,28.0,31.0,28.0,30.0,34.0,40.0,27.0,19.0,23.0,17.0,20.0,24.0,14.0,16.0
2019-08-31,13.0,9.0,8.0,7.0,3.0,5.0,4.0,9.0,15.0,16.0,14.0,14.0,20.0,22.0,28.0,23.0,18.0,14.0,15.0,22.0,29.0,17.0,8.0,8.0
2019-09-01,8.0,14.0,8.0,5.0,3.0,3.0,10.0,3.0,7.0,9.0,20.0,19.0,21.0,18.0,23.0,15.0,18.0,19.0,18.0,9.0,33.0,16.0,16.0,12.0
2019-09-02,4.0,14.0,2.0,6.0,4.0,7.0,8.0,8.0,8.0,28.0,27.0,15.0,7.0,18.0,12.0,18.0,17.0,21.0,10.0,21.0,21.0,11.0,6.0,13.0
2019-09-03,6.0,5.0,8.0,4.0,2.0,9.0,7.0,26.0,25.0,23.0,26.0,22.0,27.0,29.0,30.0,21.0,36.0,45.0,20.0,27.0,21.0,19.0,17.0,3.0
2019-09-04,12.0,3.0,8.0,3.0,4.0,4.0,11.0,24.0,25.0,23.0,17.0,21.0,22.0,34.0,19.0,31.0,32.0,31.0,30.0,12.0,10.0,8.0,10.0,13.0
2019-09-05,7.0,5.0,4.0,3.0,4.0,8.0,8.0,16.0,18.0,9.0,16.0,24.0,16.0,26.0,23.0,39.0,31.0,28.0,25.0,16.0,19.0,9.0,12.0,8.0
2019-09-06,8.0,5.0,2.0,4.0,4.0,5.0,5.0,12.0,17.0,24.0,24.0,19.0,30.0,24.0,24.0,32.0,18.0,41.0,19.0,19.0,17.0,15.0,13.0,4.0
2019-09-07,10.0,9.0,5.0,3.0,4.0,5.0,10.0,11.0,11.0,21.0,16.0,24.0,23.0,22.0,27.0,30.0,20.0,25.0,31.0,23.0,32.0,22.0,18.0,10.0
2019-09-08,14.0,9.0,4.0,13.0,7.0,6.0,7.0,4.0,9.0,12.0,17.0,21.0,20.0,21.0,16.0,19.0,23.0,30.0,14.0,15.0,17.0,10.0,13.0,7.0
2019-09-09,11.0,9.0,7.0,11.0,6.0,8.0,14.0,18.0,21.0,37.0,20.0,22.0,22.0,24.0,26.0,23.0,23.0,23.0,19.0,14.0,14.0,22.0,5.0,14.0
2019-09-10,5.0,7.0,10.0,4.0,6.0,9.0,8.0,19.0,22.0,21.0,14.0,28.0,17.0,13.0,31.0,17.0,28.0,32.0,24.0,25.0,12.0,8.0,8.0,9.0
2019-09-11,10.0,6.0,5.0,9.0,7.0,7.0,9.0,34.0,18.0,24.0,27.0,23.0,43.0,26.0,28.0,28.0,31.0,23.0,25.0,20.0,14.0,13.0,10.0,5.0
2019-09-12,8.0,3.0,7.0,10.0,2.0,6.0,12.0,19.0,18.0,27.0,33.0,14.0,18.0,29.0,24.0,44.0,35.0,44.0,17.0,22.0,16.0,18.0,17.0,12.0
2019-09-13,9.0,8.0,10.0,6.0,5.0,6.0,4.0,19.0,24.0,27.0,21.0,24.0,27.0,20.0,20.0,33.0,39.0,18.0,20.0,23.0,19.0,19.0,21.0,11.0
2019-09-14,9.0,10.0,9.0,11.0,7.0,7.0,5.0,14.0,9.0,14.0,23.0,23.0,20.0,17.0,27.0,21.0,14.0,12.0,15.0,19.0,14.0,11.0,20.0,11.0
2019-09-15,11.0,9.0,14.0,5.0,6.0,8.0,3.0,9.0,12.0,22.0,13.0,16.0,24.0,29.0,24.0,26.0,18.0,26.0,14.0,21.0,13.0,11.0,7.0,8.0
2019-09-16,9.0,9.0,5.0,5.0,7.0,6.0,6.0,14.0,19.0,26.0,37.0,31.0,22.0,21.0,19.0,28.0,18.0,31.0,25.0,15.0,16.0,11.0,8.0,11.0
2019-09-17,8.0,7.0,7.0,4.0,11.0,11.0,9.0,14.0,21.0,26.0,24.0,23.0,20.0,17.0,33.0,22.0,27.0,31.0,31.0,18.0,19.0,9.0,12.0,8.0
2019-09-18,4.0,6.0,7.0,4.0,7.0,14.0,9.0,22.0,28.0,26.0,23.0,21.0,17.0,26.0,24.0,33.0,20.0,21.0,25.0,19.0,9.0,13.0,12.0,11.0
2019-09-19,8.0,7.0,2.0,7.0,5.0,10.0,9.0,21.0,17.0,30.0,22.0,21.0,19.0,33.0,33.0,34.0,22.0,30.0,14.0,13.0,18.0,9.0,10.0,6.0
2019-09-20,10.0,6.0,7.0,7.0,9.0,12.0,14.0,21.0,25.0,29.0,25.0,29.0,25.0,23.0,26.0,17.0,17.0,35.0,22.0,25.0,18.0,20.0,16.0,12.0
2019-09-21,13.0,15.0,14.0,2.0,6.0,4.0,7.0,12.0,12.0,23.0,20.0,26.0,27.0,23.0,32.0,30.0,24.0,12.0,8.0,29.0,22.0,31.0,18.0,16.0
2019-09-22,9.0,13.0,17.0,10.0,13.0,10.0,8.0,9.0,15.0,23.0,11.0,26.0,26.0,16.0,20.0,18.0,17.0,12.0,22.0,17.0,12.0,12.0,13.0,8.0
2019-09-23,4.0,2.0,3.0,6.0,4.0,5.0,20.0,22.0,28.0,20.0,24.0,32.0,27.0,33.0,23.0,31.0,23.0,32.0,22.0,20.0,17.0,11.0,9.0,13.0
2019-09-24,5.0,5.0,7.0,6.0,3.0,20.0,16.0,7.0,27.0,29.0,25.0,27.0,25.0,29.0,27.0,26.0,26.0,28.0,20.0,31.0,14.0,6.0,6.0,9.0
2019-09-25,4.0,12.0,5.0,7.0,6.0,3.0,15.0,16.0,28.0,24.0,24.0,24.0,32.0,18.0,21.0,31.0,35.0,28.0,16.0,28.0,22.0,13.0,12.0,11.0
2019-09-26,11.0,4.0,3.0,3.0,7.0,5.0,9.0,22.0,26.0,29.0,28.0,16.0,28.0,20.0,28.0,27.0,28.0,33.0,25.0,14.0,19.0,18.0,9.0,13.0
2019-09-27,7.0,4.0,6.0,3.0,4.0,5.0,15.0,14.0,21.0,32.0,26.0,33.0,16.0,26.0,26.0,26.0,24.0,26.0,17.0,19.0,24.0,20.0,11.0,11.0
2019-09-28,11.0,6.0,9.0,12.0,8.0,3.0,0.0,11.0,9.0,16.0,19.0,17.0,21.0,31.0,19.0,14.0,18.0,26.0,19.0,18.0,19.0,16.0,23.0,18.0
2019-09-29,18.0,10.0,15.0,5.0,4.0,4.0,4.0,4.0,9.0,16.0,14.0,24.0,23.0,28.0,16.0,17.0,25.0,21.0,24.0,19.0,14.0,8.0,8.0,20.0
2019-09-30,9.0,4.0,7.0,9.0,4.0,10.0,16.0,18.0,21.0,17.0,40.0,27.0,14.0,18.0,21.0,17.0,16.0,20.0,20.0,13.0,17.0,14.0,8.0,14.0
2019-10-01,4.0,1.0,5.0,5.0,2.0,9.0,8.0,9.0,16.0,18.0,29.0,16.0,32.0,16.0,25.0,28.0,23.0,29.0,23.0,7.0,19.0,7.0,10.0,7.0
2019-10-02,5.0,9.0,5.0,8.0,9.0,5.0,4.0,24.0,23.0,23.0,23.0,32.0,29.0,38.0,35.0,30.0,33.0,27.0,14.0,30.0,23.0,15.0,11.0,4.0
2019-10-03,3.0,6.0,6.0,6.0,3.0,3.0,12.0,35.0,37.0,34.0,23.0,27.0,38.0,24.0,31.0,30.0,36.0,35.0,17.0,24.0,19.0,24.0,18.0,6.0
2019-10-04,6.0,8.0,8.0,6.0,2.0,2.0,12.0,21.0,32.0,18.0,28.0,33.0,27.0,28.0,29.0,35.0,37.0,36.0,19.0,22.0,20.0,12.0,11.0,8.0
2019-10-05,12.0,5.0,7.0,3.0,8.0,5.0,7.0,6.0,11.0,18.0,20.0,23.0,22.0,11.0,21.0,29.0,16.0,23.0,22.0,30.0,27.0,24.0,18.0,17.0
2019-10-06,16.0,14.0,7.0,11.0,7.0,4.0,13.0,15.0,11.0,14.0,23.0,15.0,22.0,34.0,23.0,23.0,13.0,20.0,25.0,14.0,16.0,9.0,16.0,18.0
2019-10-07,10.0,6.0,9.0,3.0,5.0,12.0,14.0,21.0,29.0,20.0,22.0,27.0,16.0,23.0,28.0,28.0,24.0,18.0,26.0,17.0,10.0,11.0,16.0,6.0
2019-10-08,9.0,7.0,6.0,1.0,6.0,6.0,11.0,11.0,17.0,36.0,29.0,27.0,21.0,25.0,29.0,21.0,14.0,30.0,15.0,21.0,16.0,21.0,7.0,10.0
2019-10-09,6.0,10.0,4.0,3.0,4.0,5.0,8.0,21.0,25.0,31.0,36.0,14.0,25.0,17.0,24.0,28.0,20.0,28.0,24.0,22.0,14.0,21.0,14.0,7.0
2019-10-10,7.0,3.0,8.0,2.0,8.0,8.0,15.0,18.0,25.0,25.0,26.0,30.0,22.0,26.0,32.0,17.0,33.0,27.0,27.0,21.0,11.0,17.0,9.0,5.0
2019-10-11,9.0,10.0,5.0,4.0,2.0,8.0,14.0,18.0,19.0,11.0,23.0,25.0,21.0,14.0,30.0,35.0,29.0,40.0,20.0,16.0,11.0,16.0,19.0,16.0
2019-10-12,20.0,7.0,9.0,6.0,4.0,5.0,4.0,19.0,19.0,19.0,24.0,29.0,12.0,23.0,35.0,21.0,19.0,22.0,18.0,23.0,12.0,21.0,13.0,11.0
2019-10-13,10.0,12.0,7.0,5.0,15.0,14.0,8.0,7.0,18.0,19.0,20.0,21.0,24.0,19.0,21.0,17.0,18.0,13.0,15.0,17.0,10.0,15.0,11.0,11.0
2019-10-14,4.0,11.0,6.0,8.0,7.0,11.0,3.0,21.0,30.0,20.0,20.0,19.0,30.0,39.0,27.0,32.0,41.0,26.0,23.0,20.0,17.0,13.0,10.0,4.0
2019-10-15,6.0,3.0,11.0,4.0,3.0,7.0,8.0,25.0,33.0,31.0,31.0,20.0,26.0,22.0,27.0,38.0,20.0,27.0,32.0,20.0,9.0,11.0,9.0,9.0
2019-10-16,5.0,4.0,6.0,10.0,1.0,3.0,11.0,18.0,22.0,21.0,23.0,23.0,23.0,21.0,26.0,38.0,34.0,28.0,33.0,45.0,41.0,31.0,20.0,12.0
2019-10-17,8.0,7.0,8.0,6.0,9.0,6.0,18.0,27.0,35.0,34.0,25.0,26.0,47.0,52.0,34.0,39.0,35.0,32.0,24.0,25.0,6.0,15.0,19.0,9.0
2019-10-18,11.0,4.0,3.0,7.0,7.0,5.0,9.0,18.0,25.0,26.0,26.0,23.0,24.0,19.0,20.0,27.0,32.0,36.0,32.0,19.0,23.0,20.0,21.0,12.0
2019-10-19,11.0,12.0,13.0,6.0,4.0,13.0,11.0,7.0,12.0,21.0,19.0,25.0,23.0,23.0,19.0,35.0,24.0,16.0,16.0,21.0,16.0,24.0,17.0,13.0
2019-10-20,9.0,7.0,6.0,2.0,4.0,14.0,3.0,9.0,9.0,19.0,22.0,18.0,26.0,22.0,15.0,16.0,18.0,22.0,20.0,11.0,20.0,14.0,20.0,10.0
2019-10-21,12.0,8.0,9.0,5.0,5.0,6.0,19.0,24.0,35.0,23.0,29.0,19.0,35.0,16.0,22.0,16.0,25.0,39.0,30.0,24.0,13.0,20.0,14.0,9.0
2019-10-22,7.0,3.0,8.0,6.0,5.0,14.0,12.0,17.0,34.0,27.0,26.0,28.0,27.0,21.0,30.0,39.0,31.0,22.0,32.0,25.0,23.0,30.0,20.0,7.0
2019-10-23,14.0,6.0,7.0,8.0,3.0,8.0,14.0,23.0,29.0,35.0,27.0,24.0,23.0,33.0,29.0,40.0,33.0,28.0,16.0,23.0,19.0,10.0,13.0,8.0
2019-10-24,4.0,7.0,4.0,3.0,2.0,12.0,22.0,28.0,29.0,24.0,27.0,27.0,23.0,24.0,15.0,37.0,31.0,48.0,24.0,22.0,19.0,17.0,17.0,13.0
2019-10-25,7.0,6.0,4.0,6.0,5.0,7.0,17.0,14.0,28.0,22.0,35.0,15.0,20.0,27.0,35.0,30.0,23.0,33.0,25.0,16.0,17.0,14.0,18.0,7.0
2019-10-26,9.0,9.0,12.0,6.0,3.0,4.0,6.0,7.0,15.0,23.0,24.0,20.0,19.0,22.0,25.0,15.0,28.0,21.0,22.0,29.0,20.0,12.0,12.0,14.0
2019-10-27,11.0,7.0,7.0,5.0,3.0,3.0,7.0,5.0,14.0,22.0,26.0,39.0,24.0,23.0,23.0,22.0,19.0,17.0,26.0,32.0,16.0,11.0,5.0,31.0
2019-10-28,3.0,4.0,4.0,7.0,4.0,13.0,14.0,20.0,24.0,33.0,30.0,21.0,23.0,16.0,26.0,16.0,27.0,22.0,18.0,24.0,16.0,16.0,7.0,2.0
2019-10-29,12.0,8.0,5.0,5.0,7.0,8.0,14.0,26.0,28.0,32.0,25.0,28.0,32.0,25.0,26.0,24.0,42.0,20.0,21.0,19.0,11.0,21.0,6.0,6.0
2019-10-30,5.0,3.0,2.0,2.0,4.0,10.0,13.0,16.0,22.0,37.0,23.0,25.0,19.0,23.0,25.0,40.0,33.0,22.0,35.0,37.0,14.0,14.0,16.0,13.0
2019-10-31,14.0,6.0,10.0,7.0,4.0,10.0,10.0,35.0,26.0,14.0,18.0,30.0,42.0,33.0,26.0,27.0,45.0,26.0,28.0,31.0,43.0,20.0,28.0,65.0
2019-11-01,129.0,76.0,24.0,19.0,20.0,22.0,29.0,64.0,48.0,46.0,42.0,42.0,32.0,36.0,28.0,38.0,31.0,41.0,37.0,19.0,19.0,18.0,7.0,10.0
2019-11-02,14.0,14.0,8.0,7.0,8.0,18.0,12.0,12.0,5.0,24.0,23.0,24.0,32.0,28.0,21.0,27.0,26.0,16.0,35.0,22.0,21.0,14.0,12.0,19.0
2019-11-03,15.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,9.0,30.0,17.0,27.0,24.0,13.0,14.0,21.0,20.0,20.0,12.0,13.0,8.0,5.0
2019-11-04,5.0,10.0,4.0,6.0,4.0,7.0,13.0,25.0,23.0,13.0,22.0,32.0,22.0,35.0,34.0,28.0,21.0,40.0,29.0,17.0,22.0,14.0,9.0,9.0
2019-11-05,9.0,5.0,6.0,4.0,5.0,9.0,13.0,13.0,15.0,21.0,33.0,24.0,21.0,18.0,16.0,15.0,29.0,34.0,16.0,22.0,18.0,13.0,22.0,11.0
2019-11-06,6.0,4.0,4.0,6.0,4.0,6.0,16.0,27.0,22.0,23.0,26.0,32.0,35.0,22.0,24.0,26.0,37.0,35.0,32.0,21.0,13.0,13.0,8.0,3.0
2019-11-07,1.0,6.0,4.0,4.0,6.0,6.0,4.0,25.0,23.0,19.0,22.0,29.0,24.0,23.0,18.0,30.0,26.0,38.0,46.0,19.0,25.0,12.0,13.0,9.0
2019-11-08,4.0,12.0,3.0,3.0,5.0,5.0,13.0,15.0,13.0,26.0,30.0,27.0,19.0,37.0,27.0,37.0,32.0,30.0,33.0,20.0,24.0,9.0,10.0,6.0
2019-11-09,8.0,10.0,17.0,3.0,3.0,4.0,11.0,16.0,15.0,20.0,28.0,23.0,31.0,22.0,16.0,22.0,15.0,29.0,33.0,18.0,15.0,11.0,11.0,13.0
2019-11-10,19.0,11.0,7.0,9.0,3.0,9.0,8.0,10.0,7.0,21.0,21.0,15.0,27.0,17.0,16.0,23.0,27.0,18.0,18.0,16.0,17.0,7.0,9.0,5.0
